"external_gene_name","entrezgene_id","transcript_biotype"
"Fosl1",14283,"protein_coding"
"9530003J23Rik",77397,"protein_coding"
"Dnm1l",74006,"protein_coding"
"Ccdc85b",240514,"protein_coding"
"Afap1l2",226250,"protein_coding"
"Lyz2",17105,"protein_coding"
"Rbm7",67010,"protein_coding"
"Six2",20472,"protein_coding"
"Pou4f2",18997,"protein_coding"
"Rbmxl1",19656,"protein_coding"
"Lyz1",17110,"protein_coding"
"Ablim3",319713,"protein_coding"
"Srbd1",78586,"protein_coding"
"Gm5617",434402,"protein_coding"
"Arhgef7",54126,"protein_coding"
"Hmgcll1",208982,"protein_coding"
"Lama2",16773,"protein_coding"
"Magt1",67075,"protein_coding"
"Kpna4",16649,"protein_coding"
"Mrpl57",67840,"protein_coding"
"Tbc1d4",210789,"protein_coding"
"Itga5",16402,"protein_coding"
"Try5",103964,"protein_coding"
"Nnmt",18113,"protein_coding"
"Try10",436522,"protein_coding"
"Zfp942",73233,"protein_coding"
"Ammecr1l",225339,"protein_coding"
"Zfp943",74670,"protein_coding"
"Mok",26448,"protein_coding"
"Col6a5",665033,"protein_coding"
"Prss3",22073,"protein_coding"
"Arl14",71619,"protein_coding"
"Rtca",66368,"protein_coding"
"Zfp947",210853,"protein_coding"
"Polr2d",69241,"protein_coding"
"Gm5771",436523,"protein_coding"
"Zfp994",240038,"protein_coding"
"Gm7072",631624,"protein_coding"
"Sh3tc2",225608,"protein_coding"
"Prox2",73422,"protein_coding"
"Zfp944",319615,"protein_coding"
"Septin3",24050,"protein_coding"
"Zfp758",224598,"protein_coding"
"Gm10334",100040233,"protein_coding"
"Ppm1l",242083,"protein_coding"
"Zbtb16",235320,"protein_coding"
"Zfp839",72805,"protein_coding"
"Cox7b",66142,"protein_coding"
"Zfp946",74149,"protein_coding"
"Klrg1",50928,"protein_coding"
"B3galnt1",26879,"protein_coding"
"Apex2",77622,"protein_coding"
"Gfral",404194,"protein_coding"
"Dbt",13171,"protein_coding"
"Srp54b",665155,"protein_coding"
"Prss1",114228,"protein_coding"
"Tmem247",78469,"protein_coding"
"Zfp184",193452,"protein_coding"
"Atp6v1e2",74915,"protein_coding"
"Fibp",58249,"protein_coding"
"Col6a4",68553,"protein_coding"
"Cpsf6",432508,"protein_coding"
"Rhoq",104215,"protein_coding"
"Adrb2",11555,"protein_coding"
"Wdr33",74320,"protein_coding"
"Lrrc39",109245,"protein_coding"
"Pom121l2",195236,"protein_coding"
"Slco1b2",28253,"protein_coding"
"Prss16",54373,"protein_coding"
"Vmn2r111",210876,"protein_coding"
"Zdhhc20",75965,"protein_coding"
"Fam177a2",100101807,"protein_coding"
"Nmd3",97112,"protein_coding"
"H2ac12",319168,"protein_coding"
"Pigf",18701,"protein_coding"
"H2bc12",319184,"protein_coding"
"H4c9",319158,"protein_coding"
"Cinp",67236,"protein_coding"
"H2ac11",319167,"protein_coding"
"Ctsw",13041,"protein_coding"
"H2bc11",319183,"protein_coding"
"Prss2",22072,"protein_coding"
"Vmn1r188",252912,"protein_coding"
"Vmn1r189",252906,"protein_coding"
"Cript",56724,"protein_coding"
"Vmn1r191",632534,"protein_coding"
"Hcrtr2",387285,"protein_coding"
"Gm5724",435927,"protein_coding"
"Vmn1r192",252907,"protein_coding"
"Vmn1r193",171259,"protein_coding"
"Naa50",72117,"protein_coding"
"Vmn1r194",626299,"protein_coding"
"Vmn1r195",171257,"protein_coding"
"Xlr5c",27084,"protein_coding"
"M6pr",17113,"protein_coding"
"Vmn2r112",628185,"protein_coding"
"Vmn1r196",100312484,"protein_coding"
"Wbp2nl",74716,"protein_coding"
"Rfx4",71137,"protein_coding"
"Efemp2",58859,"protein_coding"
"Phactr1",218194,"protein_coding"
"Alas2",11656,"protein_coding"
"Sft2d3",67158,"protein_coding"
"Htr4",15562,"protein_coding"
"Fbxo34",78938,"protein_coding"
"Naga",17939,"protein_coding"
"Socs5",56468,"protein_coding"
"Usf3",207806,"protein_coding"
"Htr3a",15561,"protein_coding"
"Pex5l",58869,"protein_coding"
"Dlst",78920,"protein_coding"
"Foxp4",74123,"protein_coding"
"Gart",14450,"protein_coding"
"Gm17662",NA,"protein_coding"
"Zfp534",100503584,"protein_coding"
"Lims2",225341,"protein_coding"
"Gm45015",NA,"protein_coding"
"Fndc5",384061,"protein_coding"
"Atp7a",11977,"protein_coding"
"Commd6",66200,"protein_coding"
"Slco1a4",28250,"protein_coding"
"Zfp984",100041677,"protein_coding"
"Zfp933",242747,"protein_coding"
"Micu2",68514,"protein_coding"
"Fyb2",242594,"protein_coding"
"Nutf2",68051,"protein_coding"
"Fam83b",208994,"protein_coding"
"Pheta2",338368,"protein_coding"
"Gpr17",574402,"protein_coding"
"Fbxo38",107035,"protein_coding"
"Htr3b",57014,"protein_coding"
"Smdt1",69029,"protein_coding"
"Tex29",75528,"protein_coding"
"Uchl3",50933,"protein_coding"
"Cpm",70574,"protein_coding"
"Opcml",330908,"protein_coding"
"Prkaa2",108079,"protein_coding"
"Srp54c",100101806,"protein_coding"
"A230072I06Rik",619290,"protein_coding"
"Fat1",14107,"protein_coding"
"Fgf9",14180,"protein_coding"
"Gtsf1",74174,"protein_coding"
"Myo7b",17922,"protein_coding"
"Plpp3",67916,"protein_coding"
"Mus81",71711,"protein_coding"
"Glyctk",235582,"protein_coding"
"Ric8b",237422,"protein_coding"
"Atg14",100504663,"protein_coding"
"Miip",28010,"protein_coding"
"Greb1",268527,"protein_coding"
"Vmn1r197",171278,"protein_coding"
"Tlr13",279572,"protein_coding"
"Vmn1r198",171254,"protein_coding"
"Zfp275",27081,"protein_coding"
"Vmn1r199",171247,"protein_coding"
"Vmn1r200",171246,"protein_coding"
"Tinag",26944,"protein_coding"
"Gm18336",NA,"protein_coding"
"Vmn1r201",171255,"protein_coding"
"Phf11a",219131,"protein_coding"
"Zfp92",22754,"protein_coding"
"Slco1a1",28248,"protein_coding"
"Vmn1r202",171258,"protein_coding"
"Vmn1r203",171270,"protein_coding"
"Vmn1r204",632793,"protein_coding"
"Vmn1r205",171251,"protein_coding"
"Vmn1r206",171250,"protein_coding"
"Fhl4",14202,"protein_coding"
"Phf11b",236451,"protein_coding"
"Spink10",328971,"protein_coding"
"Vmn1r207",432735,"protein_coding"
"Tmem263",103266,"protein_coding"
"Pgk1",18655,"protein_coding"
"Vmn1r208",171252,"protein_coding"
"Ntm",235106,"protein_coding"
"Vmn1r209",432736,"protein_coding"
"Mterf2",74238,"protein_coding"
"Vmn1r210",171269,"protein_coding"
"Tbc1d7",67046,"protein_coding"
"Lmo7",380928,"protein_coding"
"Cry1",12952,"protein_coding"
"Cfl1",12631,"protein_coding"
"Fv1",14349,"protein_coding"
"Trex2",24102,"protein_coding"
"S100pbp",74648,"protein_coding"
"Taf9b",407786,"protein_coding"
"Snx32",225861,"protein_coding"
"Sox1",20664,"protein_coding"
"Hk1",15275,"protein_coding"
"Wdr82",77305,"protein_coding"
"Gm36368",NA,"protein_coding"
"Zfp945",240041,"protein_coding"
"Spink7",408198,"protein_coding"
"Ndufa6",67130,"protein_coding"
"Mtnr1a",17773,"protein_coding"
"Spink13",100038417,"protein_coding"
"Gtsf2",223927,"protein_coding"
"Ephb6",13848,"protein_coding"
"Spaca7",78634,"protein_coding"
"Vmn2r113",434701,"protein_coding"
"Pfkfb1",18639,"protein_coding"
"Ppp2r3c",59032,"protein_coding"
"Iws1",73473,"protein_coding"
"Nscme3l",75555,"protein_coding"
"Cyp2d22",56448,"protein_coding"
"Ovol1",18426,"protein_coding"
"Vmn1r211",171277,"protein_coding"
"Snx19",102607,"protein_coding"
"F11",109821,"protein_coding"
"Mcfd2",193813,"protein_coding"
"Gm10037",102637366,"protein_coding"
"Ap5b1",381201,"protein_coding"
"Rps6kl1",238323,"protein_coding"
"BC048507",408058,"protein_coding"
"Vmn1r212",171275,"protein_coding"
"Rnaseh2c",68209,"protein_coding"
"Gfod1",328232,"protein_coding"
"Trmt13",229780,"protein_coding"
"Cyp2d11",545123,"protein_coding"
"Nckap1l",105855,"protein_coding"
"Klkb1",16621,"protein_coding"
"Vmn1r213",171249,"protein_coding"
"Vmn1r214",171248,"protein_coding"
"E2f6",50496,"protein_coding"
"Adamts15",235130,"protein_coding"
"Vmn1r215",171253,"protein_coding"
"1700122O11Rik",76651,"protein_coding"
"Vmn1r216",NA,"protein_coding"
"Vmn1r216",171279,"protein_coding"
"Smarca2",67155,"protein_coding"
"Vmn1r217",171273,"protein_coding"
"1700067P10Rik",NA,"protein_coding"
"Sidt1",320007,"protein_coding"
"Vmn1r218",171256,"protein_coding"
"Trpv6",64177,"protein_coding"
"9830107B12Rik",328829,"protein_coding"
"Ppm1m",67905,"protein_coding"
"Vmn1r219",171272,"protein_coding"
"Apcdd1",494504,"protein_coding"
"Cyp4v3",102294,"protein_coding"
"Vmn1r220",171271,"protein_coding"
"Pgf",18654,"protein_coding"
"Zfp40",22700,"protein_coding"
"Vmn1r221",100312485,"protein_coding"
"Sirt5",68346,"protein_coding"
"Usp24",329908,"protein_coding"
"Sptssb",66183,"protein_coding"
"A530064D06Rik",328830,"protein_coding"
"Proc",19123,"protein_coding"
"Tecpr2",104859,"protein_coding"
"Haus7",73738,"protein_coding"
"Slc10a7",76775,"protein_coding"
"Adamts8",30806,"protein_coding"
"Vmn2r114",666002,"protein_coding"
"Trpv5",194352,"protein_coding"
"Phf11d",219132,"protein_coding"
"Otol1",229389,"protein_coding"
"Trem1",58217,"protein_coding"
"Zbtb44",235132,"protein_coding"
"Map3k2",26405,"protein_coding"
"Vmn1r222",171274,"protein_coding"
"Fer1l6",631797,"protein_coding"
"Trem3",58218,"protein_coding"
"Vmn1r223",100036518,"protein_coding"
"Snx27",76742,"protein_coding"
"Vmn2r115",638102,"protein_coding"
"Mtrr",210009,"protein_coding"
"Rpl39",67248,"protein_coding"
"Cyp2d10",13101,"protein_coding"
"Llcfc1",76606,"protein_coding"
"Ttc7",225049,"protein_coding"
"Mlip",69642,"protein_coding"
"Fnd3c2",331491,"protein_coding"
"Ercc3",13872,"protein_coding"
"Yars",107271,"protein_coding"
"Gm6614",625716,"protein_coding"
"Eif2b2",217715,"protein_coding"
"Kctd12",239217,"protein_coding"
"Phf11c",628705,"protein_coding"
"Upf3b",68134,"protein_coding"
"Acod1",16365,"protein_coding"
"Nol7",70078,"protein_coding"
"Napg",108123,"protein_coding"
"Prorp",66132,"protein_coding"
"Tmem65",74868,"protein_coding"
"Spice1",212514,"protein_coding"
"Cln5",211286,"protein_coding"
"Pcsk9",100102,"protein_coding"
"Fbxl3",50789,"protein_coding"
"Trmt12",68260,"protein_coding"
"Rnf139",75841,"protein_coding"
"Bsnd",140475,"protein_coding"
"Dab2",13132,"protein_coding"
"Fastkd3",69577,"protein_coding"
"Vmn2r116",619697,"protein_coding"
"Nkap",67050,"protein_coding"
"Tmem61",329909,"protein_coding"
"Kel",23925,"protein_coding"
"Edc4",234699,"protein_coding"
"Cfap44",212517,"protein_coding"
"Sass6",72776,"protein_coding"
"C77080",97130,"protein_coding"
"Setdb2",239122,"protein_coding"
"Vmn2r117",619788,"protein_coding"
"Akap14",434756,"protein_coding"
"Ndufa1",54405,"protein_coding"
"Psma6",26443,"protein_coding"
"Or9a2",258569,"protein_coding"
"Stpg4",75467,"protein_coding"
"Rnf113a1",69942,"protein_coding"
"St14",19143,"protein_coding"
"Bgn",12111,"protein_coding"
"Mdm2",17246,"protein_coding"
"Zfp322a",218100,"protein_coding"
"Slco1a6",28254,"protein_coding"
"Bin1",30948,"protein_coding"
"Sync",68828,"protein_coding"
"Treml4",224840,"protein_coding"
"Mlh3",217716,"protein_coding"
"Son",20658,"protein_coding"
"Dhcr24",74754,"protein_coding"
"Twf2",23999,"protein_coding"
"Pip",18716,"protein_coding"
"1700001L19Rik",69315,"protein_coding"
"Mfsd14a",15247,"protein_coding"
"Abt1",30946,"protein_coding"
"Btn1a1",12231,"protein_coding"
"Sval2",84543,"protein_coding"
"Rbbp4",19646,"protein_coding"
"Gm9",194854,"protein_coding"
"Cab39l",69008,"protein_coding"
"Gm43191",NA,"protein_coding"
"Rhox1",385343,"protein_coding"
"Sval1",71578,"protein_coding"
"Tuft1",22156,"protein_coding"
"Rhox2a",75199,"protein_coding"
"Sval3",387564,"protein_coding"
"Nfkbia",18035,"protein_coding"
"Adcy2",210044,"protein_coding"
"Sva",20939,"protein_coding"
"Pcmtd1",319263,"protein_coding"
"Fndc3c1",333564,"protein_coding"
"Aldoart2",79459,"protein_coding"
"Lexm",242602,"protein_coding"
"Insm2",56856,"protein_coding"
"Calm2",12314,"protein_coding"
"Tas2r139",353148,"protein_coding"
"Acyp1",66204,"protein_coding"
"Slco1a5",108096,"protein_coding"
"Slc35e3",215436,"protein_coding"
"Rock2",19878,"protein_coding"
"Ptprk",19272,"protein_coding"
"Lsm6",78651,"protein_coding"
"Tlr9",81897,"protein_coding"
"Ranbp9",56705,"protein_coding"
"Treml2",328833,"protein_coding"
"Cdh7",241201,"protein_coding"
"Alas1",11655,"protein_coding"
"Ttc22",230576,"protein_coding"
"Cdadc1",71891,"protein_coding"
"Boc",117606,"protein_coding"
"Tas2r144",387515,"protein_coding"
"Nrn1l",234700,"protein_coding"
"Epcam",17075,"protein_coding"
"Tex51",102638514,"protein_coding"
"Iapp",15874,"protein_coding"
"Zbtb8os",67106,"protein_coding"
"Gypc",71683,"protein_coding"
"Cysltr1",58861,"protein_coding"
"Tslp",53603,"protein_coding"
"Pskh1",244631,"protein_coding"
"Rhox3a",382209,"protein_coding"
"Wdr36",225348,"protein_coding"
"Sis",69983,"protein_coding"
"Ctrl",109660,"protein_coding"
"B430306N03Rik",320148,"protein_coding"
"Gstk1",76263,"protein_coding"
"Rhox4a",664609,"protein_coding"
"Gm5127",331493,"protein_coding"
"Tubgcp3",259279,"protein_coding"
"Exo1",26909,"protein_coding"
"Pars2",230577,"protein_coding"
"Rhox3a2",100861623,"protein_coding"
"Trem2",83433,"protein_coding"
"Tmem139",109218,"protein_coding"
"Shisa2",219134,"protein_coding"
"Fcho2",218503,"protein_coding"
"Lrrc1",214345,"protein_coding"
"Rhox4a2",100861640,"protein_coding"
"Atp8a2",50769,"protein_coding"
"Pyroxd1",232491,"protein_coding"
"Zbtb8a",73680,"protein_coding"
"Rtl3",213436,"protein_coding"
"Fgd4",224014,"protein_coding"
"Rhox2b",100039913,"protein_coding"
"Lpar4",78134,"protein_coding"
"Mfn2",170731,"protein_coding"
"Msh2",17685,"protein_coding"
"Rhox4b",57737,"protein_coding"
"P2ry10",78826,"protein_coding"
"Camk4",12326,"protein_coding"
"Phc1",13619,"protein_coding"
"Rhox2c",100039948,"protein_coding"
"Becn2",226720,"protein_coding"
"Uxs1",67883,"protein_coding"
"P2ry10b",213438,"protein_coding"
"Slitrk3",386750,"protein_coding"
"Stard4",170459,"protein_coding"
"Zc2hc1c",72350,"protein_coding"
"Bche",12038,"protein_coding"
"Nek9",217718,"protein_coding"
"Rhox3c",100135654,"protein_coding"
"Rhox4c",434759,"protein_coding"
"Slc35a3",229782,"protein_coding"
"Kcnk12",210741,"protein_coding"
"Nrep",27528,"protein_coding"
"Tro",56191,"protein_coding"
"Mycbp2",105689,"protein_coding"
"Rpl36-ps4",NA,"protein_coding"
"Treml1",71326,"protein_coding"
"Hkdc1",216019,"protein_coding"
"Fam149a",212326,"protein_coding"
"Epb41l4a",13824,"protein_coding"
"Tmed10",68581,"protein_coding"
"Selenbp2",20342,"protein_coding"
"Pqlc3",217430,"protein_coding"
"Cdh19",227485,"protein_coding"
"Supv3l1",338359,"protein_coding"
"Klhl31",244923,"protein_coding"
"Msh6",17688,"protein_coding"
"Gclc",14629,"protein_coding"
"Cyp2d9",13105,"protein_coding"
"Mcur1",76137,"protein_coding"
"Dsel",319901,"protein_coding"
"Fbxo11",225055,"protein_coding"
"Piezo2",667742,"protein_coding"
"Rnf182",328234,"protein_coding"
"Fos",14281,"protein_coding"
"Cd83",12522,"protein_coding"
"Poc1a",70235,"protein_coding"
"Gmppa",69080,"protein_coding"
"Zbbx",213234,"protein_coding"
"Psmb10",19171,"protein_coding"
"Themis",210757,"protein_coding"
"Btn2a2",238555,"protein_coding"
"Jdp2",81703,"protein_coding"
"Lcat",16816,"protein_coding"
"Zbtb8b",215627,"protein_coding"
"Zfp827",622675,"protein_coding"
"Bsdc1",100383,"protein_coding"
"Tatdn1",69694,"protein_coding"
"Batf",53314,"protein_coding"
"Btbd11",74007,"protein_coding"
"Atp2b3",320707,"protein_coding"
"Flvcr2",217721,"protein_coding"
"Serpini2",67931,"protein_coding"
"Plod1",18822,"protein_coding"
"Hfe",15216,"protein_coding"
"Elovl5",68801,"protein_coding"
"Pdia6",71853,"protein_coding"
"Agl",77559,"protein_coding"
"1700011L22Rik",67687,"protein_coding"
"H1f2",50708,"protein_coding"
"H3c3",319148,"protein_coding"
"Mmaa",109136,"protein_coding"
"H2bc3",319178,"protein_coding"
"Aplp2",11804,"protein_coding"
"Pld5",319455,"protein_coding"
"H2ac4",319172,"protein_coding"
"Tssk3",58864,"protein_coding"
"H3c2",319150,"protein_coding"
"H4c2",326620,"protein_coding"
"H4c1",326619,"protein_coding"
"Tlr3",142980,"protein_coding"
"2510039O18Rik",77034,"protein_coding"
"Ndufb9",66218,"protein_coding"
"Tnpo1",238799,"protein_coding"
"Fam229a",68233,"protein_coding"
"Casp2",12366,"protein_coding"
"C9",12279,"protein_coding"
"Foxn2",14236,"protein_coding"
"Nppb",18158,"protein_coding"
"Or7a40",18316,"protein_coding"
"Marcksl1",17357,"protein_coding"
"Erg28",58520,"protein_coding"
"Nppa",230899,"protein_coding"
"Nepro",212547,"protein_coding"
"Ppp1r21",73825,"protein_coding"
"Ttc4",72354,"protein_coding"
"Rhox2d",434760,"protein_coding"
"Atp6v1c2",68775,"protein_coding"
"Rbm8a2",NA,"protein_coding"
"Pde1b",18574,"protein_coding"
"Rhox4d",664610,"protein_coding"
"Spag6l",50525,"protein_coding"
"Asic4",241118,"protein_coding"
"Dusp9",75590,"protein_coding"
"Rimklb",108653,"protein_coding"
"Wdr49",213248,"protein_coding"
"Vps26a",30930,"protein_coding"
"Smad1",17125,"protein_coding"
"Gpr174",213439,"protein_coding"
"Cntnap5a",636808,"protein_coding"
"Igll1",16136,"protein_coding"
"Pdcd10",56426,"protein_coding"
"Nfya",18044,"protein_coding"
"Vpreb1",22362,"protein_coding"
"Gtpbp8",66067,"protein_coding"
"Atp11a",50770,"protein_coding"
"Rhox2e",100040016,"protein_coding"
"Gm49336",71844,"protein_coding"
"Sntg1",71096,"protein_coding"
"Srgn",19073,"protein_coding"
"Itm2a",16431,"protein_coding"
"Cgn",70737,"protein_coding"
"Hdac1",433759,"protein_coding"
"Gm815",329047,"protein_coding"
"Nup107",103468,"protein_coding"
"Rhox3e",100135657,"protein_coding"
"Kat5",81601,"protein_coding"
"Cd200r1",57781,"protein_coding"
"Rhox4e",194856,"protein_coding"
"H3c1",360198,"protein_coding"
"H1f1",80838,"protein_coding"
"Rhox2f",434764,"protein_coding"
"H2bl1",69382,"protein_coding"
"Ppp1r1a",58200,"protein_coding"
"Mfap5",50530,"protein_coding"
"Rhox3f",621852,"protein_coding"
"Trim38",214158,"protein_coding"
"Mroh7",381538,"protein_coding"
"Shisa3",330096,"protein_coding"
"Rhox4f",636177,"protein_coding"
"Zfp366",238803,"protein_coding"
"Nkx6-1",18096,"protein_coding"
"Glycam1",14663,"protein_coding"
"Ptcd2",68927,"protein_coding"
"Rhox3g",546294,"protein_coding"
"Rhox2g",434766,"protein_coding"
"Cds1",74596,"protein_coding"
"Tbx22",245572,"protein_coding"
"Mucl1",NA,"protein_coding"
"Slc17a2",218103,"protein_coding"
"Gm19965",NA,"protein_coding"
"Donson",60364,"protein_coding"
"Fyb",23880,"protein_coding"
"Gcm1",14531,"protein_coding"
"Fam151a",230579,"protein_coding"
"Nol10",217431,"protein_coding"
"Slc12a4",20498,"protein_coding"
"Rrs1",59014,"protein_coding"
"Gm29106",NA,"protein_coding"
"Ncam1",17967,"protein_coding"
"Tsn",22099,"protein_coding"
"Pptc7",320717,"protein_coding"
"Lck",16818,"protein_coding"
"Mrps27",218506,"protein_coding"
"Rhox4g",664608,"protein_coding"
"Recql",19691,"protein_coding"
"Nifk",67949,"protein_coding"
"Frrs1",20321,"protein_coding"
"Dennd6a",211922,"protein_coding"
"Chmp1b2",67028,"protein_coding"
"Cdk6",12571,"protein_coding"
"Mtss1",211401,"protein_coding"
"Odc1",18263,"protein_coding"
"Rhox3h",434758,"protein_coding"
"Map1b",17755,"protein_coding"
"Pwp1",103136,"protein_coding"
"Rhox2h",622301,"protein_coding"
"Adhfe1",76187,"protein_coding"
"Fam167b",230766,"protein_coding"
"Rad9b",231724,"protein_coding"
"Tent5d",213449,"protein_coding"
"Cartpt",27220,"protein_coding"
"Eif3i",54709,"protein_coding"
"Ston1",77057,"protein_coding"
"Atp5o",NA,"protein_coding"
"Rpl10-ps3",NA,"protein_coding"
"Plet1",76509,"protein_coding"
"Jarid2",16468,"protein_coding"
"Cd200r4",239849,"protein_coding"
"Palmd",114301,"protein_coding"
"Apc",11789,"protein_coding"
"Hpcal1",53602,"protein_coding"
"Wmp",213450,"protein_coding"
"1520401A03Rik",320309,"protein_coding"
"Prdm10",382066,"protein_coding"
"Maged2",80884,"protein_coding"
"Rap1b",215449,"protein_coding"
"Clcn6",26372,"protein_coding"
"4930455H04Rik",NA,"protein_coding"
"Cd200r2",271375,"protein_coding"
"Vps29",56433,"protein_coding"
"5730507C01Rik",236366,"protein_coding"
"Top3b",21976,"protein_coding"
"Rela",19697,"protein_coding"
"Mucl2",20770,"protein_coding"
"Mucl2",115489419,"protein_coding"
"Ttc14",67120,"protein_coding"
"Otud4",73945,"protein_coding"
"Soga3",67412,"protein_coding"
"Sqle",20775,"protein_coding"
"Fbxo9",71538,"protein_coding"
"Gm49353",NA,"protein_coding"
"Vxn",76982,"protein_coding"
"Kifbp",72320,"protein_coding"
"Aicda",11628,"protein_coding"
"Oard1",106821,"protein_coding"
"Fam216a",68948,"protein_coding"
"Cep170",545389,"protein_coding"
"Tcf20",21411,"protein_coding"
"Apobec2",11811,"protein_coding"
"Golt1b",66964,"protein_coding"
"Gtf2a1l",71828,"protein_coding"
"Gm21863",NA,"protein_coding"
